game_id,game_date,game_type,away_team,home_team,away_score,home_score,home_win
2025021015,2026-03-10,2,CBJ,TBL,5,2,0
2025021016,2026-03-10,2,DET,FLA,3,4,1
2025021017,2026-03-10,2,CGY,NYR,0,4,1
2025021018,2026-03-10,2,PIT,CAR,4,5,1
2025021019,2026-03-10,2,NYI,STL,4,3,0
2025021020,2026-03-10,2,VGK,DAL,1,2,1
2025021021,2026-03-10,2,UTA,MIN,0,5,1
2025021022,2026-03-10,2,ANA,WPG,4,1,0
2025021023,2026-03-10,2,EDM,COL,4,3,0
2025021024,2026-03-10,2,NSH,SEA,4,2,0
2025021025,2026-03-11,2,MTL,OTT,3,2,0
2025021026,2026-03-11,2,WSH,PHI,1,4,1
2025021027,2026-03-12,2,SJS,BOS,4,2,0
2025021028,2026-03-12,2,WSH,BUF,2,1,0
2025021029,2026-03-12,2,ANA,TOR,4,6,1
2025021030,2026-03-12,2,DET,TBL,1,4,1
2025021031,2026-03-12,2,CBJ,FLA,1,2,1
2025021032,2026-03-12,2,CGY,NJD,5,4,0
2025021033,2026-03-12,2,STL,CAR,3,1,0
2025021034,2026-03-12,2,EDM,DAL,2,7,1
2025021035,2026-03-12,2,PHI,MIN,3,2,0
2025021036,2026-03-12,2,NYR,WPG,6,3,0
2025021037,2026-03-12,2,CHI,UTA,3,2,0
2025021038,2026-03-12,2,NSH,VAN,3,4,1
2025021039,2026-03-12,2,PIT,VGK,2,6,1
2025021040,2026-03-12,2,COL,SEA,5,1,0
2025021041,2026-03-13,2,LAK,NYI,3,2,0
2025021042,2026-03-13,2,EDM,STL,2,3,1
2025021043,2026-03-14,2,ANA,OTT,0,2,1
2025021044,2026-03-14,2,BOS,WSH,3,2,0
2025021045,2026-03-14,2,COL,WPG,1,3,1
2025021046,2026-03-14,2,NYR,MIN,4,2,0
2025021047,2026-03-14,2,TOR,BUF,2,3,1
2025021048,2026-03-14,2,SJS,MTL,4,2,0
2025021049,2026-03-14,2,CAR,TBL,4,2,0
2025021050,2026-03-14,2,LAK,NJD,4,6,1
2025021051,2026-03-14,2,CGY,NYI,2,3,1
2025021052,2026-03-14,2,CBJ,PHI,2,1,0
2025021053,2026-03-14,2,DET,DAL,2,3,1
2025021054,2026-03-14,2,PIT,UTA,4,3,0
2025021055,2026-03-14,2,SEA,VAN,5,2,0
2025021056,2026-03-14,2,CHI,VGK,0,4,1
2025021057,2026-03-15,2,STL,WPG,2,3,1
2025021058,2026-03-15,2,SJS,OTT,4,7,1
2025021059,2026-03-15,2,ANA,MTL,4,3,0
2025021060,2026-03-15,2,TOR,MIN,4,2,0
2025021061,2026-03-15,2,NSH,EDM,1,3,1
2025021062,2026-03-15,2,FLA,SEA,2,6,1
2025021063,2026-03-16,2,CGY,DET,2,5,1
2025021064,2026-03-16,2,BOS,NJD,3,4,1
2025021065,2026-03-16,2,LAK,NYR,4,1,0
2025021066,2026-03-16,2,UTA,DAL,6,3,0
2025021067,2026-03-16,2,PIT,COL,7,2,0
2025021068,2026-03-17,2,NYI,TOR,3,1,0
2025021069,2026-03-17,2,BOS,MTL,2,3,1
2025021070,2026-03-17,2,CAR,CBJ,1,5,1
2025021071,2026-03-17,2,NSH,WPG,4,3,0
2025021072,2026-03-17,2,MIN,CHI,4,3,0
2025021073,2026-03-17,2,SJS,EDM,3,5,1
2025021074,2026-03-17,2,FLA,VAN,2,5,1
2025021075,2026-03-17,2,BUF,VGK,2,0,0
2025021076,2026-03-17,2,TBL,SEA,6,2,0
2025021077,2026-03-18,2,NJD,NYR,6,3,0
2025021078,2026-03-18,2,PIT,CAR,5,6,1
2025021079,2026-03-18,2,OTT,WSH,1,4,1
2025021080,2026-03-18,2,DAL,COL,2,1,0
2025021081,2026-03-18,2,STL,CGY,1,2,1
2025021082,2026-03-18,2,PHI,ANA,3,2,0
2025021083,2026-03-19,2,WPG,BOS,1,6,1
2025021084,2026-03-19,2,NYI,OTT,2,3,1
2025021085,2026-03-19,2,MTL,DET,1,3,1
2025021086,2026-03-19,2,NYR,CBJ,3,6,1
2025021087,2026-03-19,2,SEA,NSH,1,3,1
2025021088,2026-03-19,2,CHI,MIN,2,1,0
2025021089,2026-03-19,2,FLA,EDM,4,0,0
2025021090,2026-03-19,2,TBL,VAN,6,2,0
2025021091,2026-03-19,2,UTA,VGK,4,0,0
2025021092,2026-03-19,2,BUF,SJS,5,0,0
2025021093,2026-03-19,2,PHI,LAK,4,3,0
2025021094,2026-03-20,2,CAR,TOR,4,3,0
2025021095,2026-03-20,2,NJD,WSH,1,2,1
2025021096,2026-03-20,2,COL,CHI,4,1,0
2025021097,2026-03-20,2,FLA,CGY,1,4,1
2025021098,2026-03-20,2,ANA,UTA,4,1,0
2025021099,2026-03-21,2,WPG,PIT,4,5,1
2025021100,2026-03-21,2,VGK,NSH,1,4,1
2025021101,2026-03-21,2,DAL,MIN,1,2,1
2025021102,2026-03-21,2,BUF,LAK,4,1,0
2025021103,2026-03-21,2,PHI,SJS,4,1,0
2025021104,2026-03-21,2,SEA,CBJ,2,5,1
2025021105,2026-03-21,2,NYI,MTL,3,7,1
2025021106,2026-03-21,2,TOR,OTT,2,5,1
2025021107,2026-03-21,2,STL,VAN,3,1,0
2025021108,2026-03-21,2,BOS,DET,4,2,0
2025021109,2026-03-21,2,TBL,EDM,5,2,0
2025021110,2026-03-22,2,WPG,NYR,3,2,0
2025021111,2026-03-22,2,COL,WSH,3,2,0
2025021112,2026-03-22,2,CAR,PIT,5,1,0
2025021113,2026-03-22,2,NSH,CHI,3,2,0
2025021114,2026-03-22,2,CBJ,NYI,0,1,1
2025021115,2026-03-22,2,VGK,DAL,3,2,0
2025021116,2026-03-22,2,TBL,CGY,3,4,1
2025021117,2026-03-22,2,BUF,ANA,5,6,1
2025021118,2026-03-22,2,LAK,UTA,3,4,1
2025021119,2026-03-23,2,OTT,NYR,2,1,0
2025021120,2026-03-24,2,TOR,BOS,4,2,0
2025021121,2026-03-24,2,CAR,MTL,2,5,1
2025021122,2026-03-24,2,OTT,DET,3,2,0
2025021123,2026-03-24,2,SEA,FLA,4,5,1
2025021124,2026-03-24,2,CHI,NYI,4,3,0
2025021125,2026-03-24,2,CBJ,PHI,3,2,0
2025021126,2026-03-24,2,COL,PIT,6,2,0
2025021127,2026-03-24,2,MIN,TBL,3,6,1
2025021128,2026-03-24,2,WSH,STL,0,3,1
2025021129,2026-03-24,2,SJS,NSH,3,6,1
2025021130,2026-03-24,2,NJD,DAL,6,4,0
2025021131,2026-03-24,2,VGK,WPG,1,4,1
2025021132,2026-03-24,2,EDM,UTA,5,2,0
2025021133,2026-03-24,2,LAK,CGY,2,3,1
2025021134,2026-03-24,2,ANA,VAN,5,3,0
2025021135,2026-03-25,2,BOS,BUF,4,3,0
2025021136,2026-03-25,2,NYR,TOR,3,4,1
2025021137,2026-03-26,2,CBJ,MTL,1,2,1
2025021138,2026-03-26,2,PIT,OTT,4,3,0
2025021139,2026-03-26,2,SEA,TBL,4,3,0
2025021140,2026-03-26,2,MIN,FLA,3,2,0
2025021141,2026-03-26,2,DAL,NYI,1,2,1
2025021142,2026-03-26,2,CHI,PHI,1,5,1
2025021143,2026-03-26,2,SJS,STL,1,2,1
2025021144,2026-03-26,2,NJD,NSH,4,2,0
2025021145,2026-03-26,2,COL,WPG,3,2,0
2025021146,2026-03-26,2,WSH,UTA,7,4,0
2025021147,2026-03-26,2,ANA,CGY,3,2,0
2025021148,2026-03-26,2,EDM,VGK,4,3,0
2025021149,2026-03-26,2,LAK,VAN,4,0,0
2025021150,2026-03-27,2,DET,BUF,5,2,0
2025021151,2026-03-27,2,CHI,NYR,1,6,1
2025021152,2026-03-28,2,OTT,TBL,2,4,1
2025021153,2026-03-28,2,FLA,NYI,2,5,1
2025021154,2026-03-28,2,ANA,EDM,2,4,1
2025021155,2026-03-28,2,MIN,BOS,3,6,1
2025021156,2026-03-28,2,DAL,PIT,6,3,0
2025021157,2026-03-28,2,NJD,CAR,2,5,1
2025021158,2026-03-28,2,SJS,CBJ,3,2,0
2025021159,2026-03-28,2,SEA,BUF,2,3,1
2025021160,2026-03-28,2,TOR,STL,1,5,1
2025021161,2026-03-28,2,MTL,NSH,4,1,0
2025021162,2026-03-28,2,WPG,COL,4,2,0
2025021163,2026-03-28,2,PHI,DET,5,3,0
2025021164,2026-03-28,2,UTA,LAK,6,2,0
2025021165,2026-03-28,2,VAN,CGY,3,7,1
2025021166,2026-03-28,2,WSH,VGK,5,4,0
2025021167,2026-03-29,2,FLA,NYR,1,3,1
2025021168,2026-03-29,2,NSH,TBL,2,3,1
2025021169,2026-03-29,2,MTL,CAR,3,1,0
2025021170,2026-03-29,2,BOS,CBJ,4,3,0
2025021171,2026-03-29,2,CHI,NJD,3,5,1
2025021172,2026-03-29,2,DAL,PHI,1,2,1
2025021173,2026-03-30,2,PIT,NYI,8,3,0
2025021174,2026-03-30,2,CGY,COL,2,9,1
2025021175,2026-03-30,2,VAN,VGK,2,4,1
2025021176,2026-03-30,2,TOR,ANA,5,4,0
2025021177,2026-03-30,2,STL,SJS,4,5,1
2025021178,2026-03-31,2,DAL,BOS,3,6,1
2025021179,2026-03-31,2,NYI,BUF,3,4,1
2025021180,2026-03-31,2,MTL,TBL,4,1,0
2025021181,2026-03-31,2,OTT,FLA,3,6,1
2025021182,2026-03-31,2,NJD,NYR,1,4,1
2025021183,2026-03-31,2,DET,PIT,1,5,1
2025021184,2026-03-31,2,PHI,WSH,4,6,1
2025021185,2026-03-31,2,CAR,CBJ,5,2,0
2025021186,2026-03-31,2,WPG,CHI,4,3,0
2025021187,2026-03-31,2,SEA,EDM,0,3,1
2025021188,2026-04-01,2,VAN,COL,8,6,0
2025021189,2026-04-01,2,STL,LAK,1,2,1
2025021190,2026-04-01,2,ANA,SJS,3,4,1
2025021191,2026-04-02,2,BUF,OTT,1,4,1
2025021192,2026-04-02,2,PIT,TBL,3,6,1
2025021193,2026-04-02,2,BOS,FLA,1,2,1
2025021194,2026-04-02,2,WSH,NJD,3,7,1
2025021195,2026-04-02,2,MTL,NYR,3,2,0
2025021196,2026-04-02,2,DET,PHI,4,2,0
2025021197,2026-04-02,2,CBJ,CAR,1,5,1
2025021198,2026-04-02,2,WPG,DAL,0,3,1
2025021199,2026-04-02,2,VAN,MIN,2,5,1
2025021200,2026-04-02,2,CHI,EDM,1,3,1
2025021201,2026-04-02,2,CGY,VGK,3,6,1
2025021202,2026-04-02,2,TOR,SJS,1,4,1
2025021203,2026-04-02,2,UTA,SEA,6,2,0
2025021204,2026-04-02,2,NSH,LAK,5,4,0
2025021205,2026-04-03,2,PHI,NYI,4,1,0
2025021206,2026-04-03,2,STL,ANA,6,2,0
2025021207,2026-04-04,2,DET,NYR,1,4,1
2025021208,2026-04-04,2,MIN,OTT,4,1,0
2025021209,2026-04-04,2,COL,DAL,2,0,0
2025021210,2026-04-04,2,BOS,TBL,1,3,1
2025021211,2026-04-04,2,FLA,PIT,4,9,1
2025021212,2026-04-04,2,MTL,NJD,4,3,0
2025021213,2026-04-04,2,BUF,WSH,2,6,1
2025021214,2026-04-04,2,NYI,CAR,3,4,1
2025021215,2026-04-04,2,WPG,CBJ,2,1,0
2025021216,2026-04-04,2,UTA,VAN,7,4,0
2025021217,2026-04-04,2,TOR,LAK,6,7,1
2025021218,2026-04-04,2,VGK,EDM,5,1,0
2025021219,2026-04-04,2,CGY,ANA,5,3,0
2025021220,2026-04-04,2,NSH,SJS,6,3,0
2025021221,2026-04-04,2,CHI,SEA,4,2,0
2025021222,2026-04-05,2,MIN,DET,5,4,0
2025021223,2026-04-05,2,FLA,PIT,2,5,1
2025021224,2026-04-05,2,BOS,PHI,1,2,1
2025021225,2026-04-05,2,CAR,OTT,3,6,1
2025021226,2026-04-05,2,NJD,MTL,3,0,0
2025021227,2026-04-05,2,WSH,NYR,1,8,1
2025021228,2026-04-05,2,STL,COL,3,2,0
2025021229,2026-04-06,2,TBL,BUF,2,4,1
2025021230,2026-04-06,2,SEA,WPG,2,6,1
2025021231,2026-04-06,2,CHI,SJS,2,3,1
2025021232,2026-04-06,2,NSH,LAK,2,3,1
2025021233,2026-04-07,2,FLA,MTL,3,4,1
2025021234,2026-04-07,2,TBL,OTT,2,6,1
2025021235,2026-04-07,2,CBJ,DET,4,3,0
2025021236,2026-04-07,2,PHI,NJD,5,1,0
2025021237,2026-04-07,2,BOS,CAR,5,6,1
2025021238,2026-04-07,2,COL,STL,3,1,0
2025021239,2026-04-07,2,CGY,DAL,3,4,1
2025021240,2026-04-07,2,SEA,MIN,2,5,1
2025021241,2026-04-07,2,EDM,UTA,5,6,1
2025021242,2026-04-07,2,VGK,VAN,2,1,0
2025021243,2026-04-07,2,NSH,ANA,5,0,0
2025021244,2026-04-08,2,BUF,NYR,5,3,0
2025021245,2026-04-08,2,WSH,TOR,4,0,0
2025021246,2026-04-08,2,EDM,SJS,5,2,0
2025021247,2026-04-09,2,CBJ,BUF,0,5,1
2025021248,2026-04-09,2,TBL,MTL,1,2,1
2025021249,2026-04-09,2,FLA,OTT,1,5,1
2025021250,2026-04-09,2,PHI,DET,3,6,1
2025021251,2026-04-09,2,PIT,NJD,5,2,0
2025021252,2026-04-09,2,TOR,NYI,3,5,1
2025021253,2026-04-09,2,WPG,STL,3,2,0
2025021254,2026-04-09,2,MIN,DAL,4,5,1
2025021255,2026-04-09,2,CAR,CHI,7,2,0
2025021256,2026-04-09,2,CGY,COL,1,3,1
2025021257,2026-04-09,2,NSH,UTA,1,4,1
2025021258,2026-04-09,2,SJS,ANA,1,6,1
2025021259,2026-04-09,2,VGK,SEA,3,4,1
2025021260,2026-04-09,2,VAN,LAK,1,4,1
2025021261,2026-04-11,2,TBL,BOS,2,1,0
2025021262,2026-04-11,2,OTT,NYI,3,0,0
2025021263,2026-04-11,2,WSH,PIT,6,3,0
2025021264,2026-04-11,2,EDM,LAK,0,1,1
2025021265,2026-04-11,2,NJD,DET,5,3,0
2025021266,2026-04-11,2,STL,CHI,5,3,0
2025021267,2026-04-11,2,MIN,NSH,1,2,1
2025021268,2026-04-11,2,NYR,DAL,0,2,1
2025021269,2026-04-11,2,CAR,UTA,4,1,0
2025021270,2026-04-11,2,FLA,TOR,6,2,0
2025021271,2026-04-11,2,CBJ,MTL,5,2,0
2025021272,2026-04-11,2,PHI,WPG,7,1,0
2025021273,2026-04-11,2,CGY,SEA,1,4,1
2025021274,2026-04-11,2,VGK,COL,3,2,0
2025021275,2026-04-11,2,VAN,SJS,4,3,0
2025021276,2026-04-12,2,PIT,WSH,0,3,1
2025021277,2026-04-12,2,MTL,NYI,4,1,0
2025021278,2026-04-12,2,BOS,CBJ,3,2,0
2025021279,2026-04-12,2,OTT,NJD,3,4,1
2025021280,2026-04-12,2,VAN,ANA,4,3,0
2025021281,2026-04-12,2,UTA,CGY,1,4,1
2025021282,2026-04-13,2,DET,TBL,3,4,1
2025021283,2026-04-13,2,NYR,FLA,2,3,1
2025021284,2026-04-13,2,CAR,PHI,2,3,1
2025021285,2026-04-13,2,DAL,TOR,6,5,0
2025021286,2026-04-13,2,MIN,STL,3,6,1
2025021287,2026-04-13,2,SJS,NSH,3,2,0
2025021288,2026-04-13,2,BUF,CHI,5,1,0
2025021289,2026-04-13,2,COL,EDM,2,1,0
2025021290,2026-04-13,2,WPG,VGK,2,6,1
2025021291,2026-04-13,2,LAK,SEA,5,3,0
2025021292,2026-04-14,2,NJD,BOS,0,4,1
2025021293,2026-04-14,2,CAR,NYI,2,1,0
2025021294,2026-04-14,2,MTL,PHI,2,4,1
2025021295,2026-04-14,2,WSH,CBJ,2,1,0
2025021296,2026-04-14,2,ANA,MIN,2,3,1
2025021297,2026-04-14,2,WPG,UTA,3,5,1
2025021298,2026-04-14,2,COL,CGY,3,1,0
2025021299,2026-04-14,2,PIT,STL,5,7,1
2025021300,2026-04-14,2,LAK,VAN,3,4,1
2025021301,2026-04-15,2,DAL,BUF,4,3,0
2025021302,2026-04-15,2,NYR,TBL,4,2,0
2025021303,2026-04-15,2,DET,FLA,1,8,1
2025021304,2026-04-15,2,TOR,OTT,1,3,1
2025021305,2026-04-15,2,SJS,CHI,2,5,1
2025021306,2026-04-15,2,SEA,VGK,1,4,1
2025021307,2026-04-16,2,ANA,NSH,5,4,0
2025021308,2026-04-16,2,SJS,WPG,6,1,0
2025021309,2026-04-16,2,STL,UTA,5,3,0
2025021310,2026-04-16,2,LAK,CGY,1,3,1
2025021311,2026-04-16,2,VAN,EDM,1,6,1
2025021312,2026-04-16,2,SEA,COL,0,2,1
2025030131,2026-04-18,3,OTT,CAR,0,2,1
2025030141,2026-04-18,3,PHI,PIT,3,2,0
2025030161,2026-04-18,3,MIN,DAL,6,1,0
2025030111,2026-04-19,3,BOS,BUF,3,4,1
2025030121,2026-04-19,3,MTL,TBL,4,3,0
2025030151,2026-04-19,3,LAK,COL,1,2,1
2025030171,2026-04-19,3,UTA,VGK,2,4,1
2025030132,2026-04-20,3,OTT,CAR,2,3,1
2025030142,2026-04-20,3,PHI,PIT,3,0,0
2025030162,2026-04-20,3,MIN,DAL,2,4,1
2025030181,2026-04-20,3,ANA,EDM,3,4,1
2025030112,2026-04-21,3,BOS,BUF,4,2,0
2025030122,2026-04-21,3,MTL,TBL,2,3,1
2025030152,2026-04-21,3,LAK,COL,1,2,1
2025030172,2026-04-21,3,UTA,VGK,3,2,0
2025030143,2026-04-22,3,PIT,PHI,2,5,1
2025030163,2026-04-22,3,DAL,MIN,4,3,0
2025030182,2026-04-22,3,ANA,EDM,6,4,0
2025030113,2026-04-23,3,BUF,BOS,3,1,0
2025030133,2026-04-23,3,CAR,OTT,2,1,0
2025030153,2026-04-23,3,COL,LAK,4,2,0
2025030123,2026-04-24,3,TBL,MTL,2,3,1
2025030173,2026-04-24,3,VGK,UTA,2,4,1
2025030183,2026-04-24,3,EDM,ANA,4,7,1
2025030134,2026-04-25,3,CAR,OTT,4,2,0
2025030144,2026-04-25,3,PIT,PHI,4,2,0
2025030164,2026-04-25,3,DAL,MIN,2,3,1
2025030114,2026-04-26,3,BUF,BOS,6,1,0
2025030124,2026-04-26,3,TBL,MTL,3,2,0
2025030154,2026-04-26,3,COL,LAK,5,1,0
2025030184,2026-04-26,3,EDM,ANA,3,4,1
2025030145,2026-04-27,3,PHI,PIT,2,3,1
2025030174,2026-04-27,3,VGK,UTA,5,4,0
2025030115,2026-04-28,3,BOS,BUF,2,1,0
2025030165,2026-04-28,3,MIN,DAL,4,2,0
2025030185,2026-04-28,3,ANA,EDM,1,4,1
2025030125,2026-04-29,3,MTL,TBL,3,2,0
2025030146,2026-04-29,3,PIT,PHI,0,1,1
2025030175,2026-04-29,3,UTA,VGK,4,5,1
2025030166,2026-04-30,3,DAL,MIN,2,5,1
2025030186,2026-04-30,3,EDM,ANA,2,5,1
2025030116,2026-05-01,3,BUF,BOS,4,1,0
2025030126,2026-05-01,3,TBL,MTL,1,0,0
2025030176,2026-05-01,3,VGK,UTA,5,1,0
2025030221,2026-05-02,3,PHI,CAR,0,3,1
2025030127,2026-05-03,3,MTL,TBL,2,1,0
2025030231,2026-05-03,3,MIN,COL,6,9,1
2025030222,2026-05-04,3,PHI,CAR,2,3,1
2025030241,2026-05-04,3,ANA,VGK,1,3,1
2025030232,2026-05-05,3,MIN,COL,2,5,1
2025030211,2026-05-06,3,MTL,BUF,2,4,1
2025030242,2026-05-06,3,ANA,VGK,3,1,0
2025030223,2026-05-07,3,CAR,PHI,4,1,0
2025030212,2026-05-08,3,MTL,BUF,5,1,0
2025030243,2026-05-08,3,VGK,ANA,6,2,0
2025030224,2026-05-09,3,CAR,PHI,3,2,0
2025030233,2026-05-09,3,COL,MIN,1,5,1
2025030213,2026-05-10,3,BUF,MTL,2,6,1
2025030244,2026-05-10,3,VGK,ANA,3,4,1
2025030234,2026-05-11,3,COL,MIN,5,2,0
2025030214,2026-05-12,3,BUF,MTL,3,2,0
2025030245,2026-05-12,3,ANA,VGK,2,3,1
2025030235,2026-05-13,3,MIN,COL,3,4,1
2025030215,2026-05-14,3,MTL,BUF,6,3,0
2025030246,2026-05-14,3,VGK,ANA,5,1,0
2025030216,2026-05-16,3,BUF,MTL,8,3,0
2025030217,2026-05-18,3,MTL,BUF,3,2,0
2025030321,2026-05-20,3,VGK,COL,4,2,0
2025030311,2026-05-21,3,MTL,CAR,6,2,0
2025030322,2026-05-22,3,VGK,COL,3,1,0
2025030312,2026-05-23,3,MTL,CAR,2,3,1
2025030323,2026-05-24,3,COL,VGK,3,5,1
2025030313,2026-05-25,3,CAR,MTL,3,2,0
2025030324,2026-05-26,3,COL,VGK,1,2,1
2025030314,2026-05-27,3,CAR,MTL,4,0,0
2025030315,2026-05-29,3,MTL,CAR,1,6,1
