team_id,team,team_abbrev,athlete_id,player,position,jersey,age,height_inches,weight_lbs,experience_years,status,headshot,injury_status,available_flag,last3_games_logged,last3_starts,last3_avg_minutes,last3_avg_points,last3_avg_rebounds,last3_avg_assists,last3_avg_turnovers,last3_avg_steals,last3_avg_blocks,last3_avg_plus_minus,last3_avg_usage_proxy,last3_avg_points_per36,last3_avg_rebounds_per36,last3_avg_assists_per36,last5_games_logged,last5_starts,last5_avg_minutes,last5_avg_points,last5_avg_rebounds,last5_avg_assists,last5_avg_turnovers,last5_avg_steals,last5_avg_blocks,last5_avg_plus_minus,last5_avg_usage_proxy,last5_avg_points_per36,last5_avg_rebounds_per36,last5_avg_assists_per36,last10_games_logged,last10_starts,last10_avg_minutes,last10_avg_points,last10_avg_rebounds,last10_avg_assists,last10_avg_turnovers,last10_avg_steals,last10_avg_blocks,last10_avg_plus_minus,last10_avg_usage_proxy,last10_avg_points_per36,last10_avg_rebounds_per36,last10_avg_assists_per36,season_games_logged,season_starts,season_avg_minutes,season_avg_points,season_avg_rebounds,season_avg_assists,season_avg_turnovers,season_avg_steals,season_avg_blocks,season_avg_plus_minus,season_avg_usage_proxy,season_avg_points_per36,season_avg_rebounds_per36,season_avg_assists_per36
24,San Antonio Spurs,SA,5104157,Victor Wembanyama,Forward,1,22,88.0,235.0,2,Active,https://a.espncdn.com/i/headshots/nba/players/full/5104157.png,,1,3,3,36.0,23.333333333333332,7.666666666666667,1.6666666666666667,2.0,1.6666666666666667,2.3333333333333335,10.0,22.373333333333335,24.601503759398497,8.18045112781955,1.7443609022556392,5,5,35.6,25.8,7.0,2.6,2.4,1.6,2.4,13.25,23.696,27.225418384671354,7.5047967312823,2.7617530177801823,10,10,33.6,24.1,10.3,3.0,2.9,1.0,2.5,14.875,22.3,25.346985212325983,11.024263180363109,3.297189668060393,82,72,29.817073170731707,24.536585365853657,11.28048780487805,3.0,2.4634146341463414,1.0121951219512195,3.158536585365854,14.985074626865671,22.053170731707315,29.95549378446029,13.743586593033623,3.6371282706568135
18,New York Knicks,NY,4277869,Jose Alvarado,Guard,5,28,72.0,179.0,4,Active,https://a.espncdn.com/i/headshots/nba/players/full/4277869.png,,1,3,0,7.333333333333333,2.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,21.0,3.3333333333333335,10.799999999999999,1.5,3.9,5,0,7.8,3.4,1.0,0.8,0.8,0.6,0.2,17.0,4.0,15.634285714285715,4.088571428571429,3.06,10,0,8.2,4.3,0.9,0.9,0.6,0.6,0.2,9.5,3.8879999999999995,17.852857142857143,3.5585714285714287,3.7728571428571436,49,3,14.4,5.866666666666666,1.7555555555555555,2.933333333333333,0.8666666666666667,0.8666666666666667,0.15555555555555556,11.56,5.671020408163265,13.797011094032266,3.9967214347104485,6.753163914801385
18,New York Knicks,NY,3934719,OG Anunoby,Forward,8,28,79.0,240.0,8,Active,https://a.espncdn.com/i/headshots/nba/players/full/3934719.png,,1,3,3,30.0,17.333333333333332,6.0,3.6666666666666665,0.6666666666666666,1.0,1.0,15.666666666666666,12.76,20.934587813620073,7.32078853046595,4.451164874551971,5,5,32.2,17.8,5.6,3.0,0.6,1.6,0.8,14.8,14.288000000000002,19.983964134912902,6.424269620664307,3.483417525685078,10,10,33.0,20.4,6.7,2.1,0.6,1.6,1.1,19.555555555555557,14.568000000000001,22.568841784316167,7.309715247912591,2.418529869663646,81,80,33.4,17.275,5.5375,2.1375,1.625,1.5375,0.7625,13.610169491525424,14.980246913580245,18.627352970752625,6.1298303153565135,2.3250317338095363
18,New York Knicks,NY,3147657,Mikal Bridges,Guard,25,29,78.0,209.0,7,Active,https://a.espncdn.com/i/headshots/nba/players/full/3147657.png,,1,3,3,36.333333333333336,18.666666666666668,4.0,3.3333333333333335,1.3333333333333333,1.3333333333333333,0.6666666666666666,16.333333333333332,16.546666666666667,18.46923076923077,3.9461538461538463,3.5153846153846153,5,5,35.8,17.2,4.2,3.4,1.6,1.8,0.4,18.4,15.104000000000003,17.25296703296703,4.253406593406593,3.823516483516484,10,10,33.5,17.5,3.7,2.9,0.9,1.4,0.4,18.4,13.460000000000003,18.96958451221609,3.958946065788171,3.3985292232660655,97,97,32.70103092783505,14.391752577319588,3.711340206185567,3.5463917525773194,1.0103092783505154,1.268041237113402,0.6804123711340206,12.317460317460318,13.096494845360823,15.758692192243922,4.085048616001739,3.9571512914491613
18,New York Knicks,NY,3934672,Jalen Brunson,Guard,11,29,74.0,190.0,7,Active,https://a.espncdn.com/i/headshots/nba/players/full/3934672.png,,1,3,3,37.333333333333336,21.333333333333332,2.6666666666666665,8.333333333333334,2.3333333333333335,0.3333333333333333,0.0,16.333333333333332,21.30666666666667,20.286939417781273,2.5522423288749017,7.891581431943351,5,5,37.2,24.8,3.4,7.4,2.0,0.8,0.0,19.0,23.464,23.777132594768144,3.3425255215485437,7.216936436805763,10,10,36.0,27.4,2.9,7.1,1.8,0.9,0.0,20.6,23.759999999999998,27.48409844417309,2.905728172247827,7.152276753550131,89,89,35.30337078651685,26.15730337078652,3.258426966292135,6.775280898876405,2.3707865168539324,0.7865168539325843,0.10112359550561797,14.0,24.92449438202247,26.652554966943672,3.2740289490086147,6.801470037835119
18,New York Knicks,NY,2528426,Jordan Clarkson,Guard,00,33,77.0,194.0,11,Active,https://a.espncdn.com/i/headshots/nba/players/full/2528426.png,,1,3,0,6.333333333333333,2.3333333333333335,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,4.0,3.3333333333333335,10.857142857142856,1.3333333333333333,0.0,5,0,8.6,3.4,0.8,0.6,0.6,0.0,0.2,4.666666666666667,3.752,14.164285714285715,2.6,2.7,10,0,10.5,4.5,1.6,0.8,1.1,0.3,0.1,10.285714285714286,5.072,15.72002997002997,5.448901098901099,2.733041958041958,97,1,16.93103448275862,8.183908045977011,1.7701149425287357,1.2183908045977012,0.8620689655172413,0.39080459770114945,0.12643678160919541,8.12962962962963,7.491958762886598,16.559808779317354,4.017303211262397,2.5886145442813135
18,New York Knicks,NY,5211983,Pacome Dadiet,Forward,4,20,81.0,210.0,1,Active,https://a.espncdn.com/i/headshots/nba/players/full/5211983.png,,1,3,0,4.0,3.0,0.5,0.0,0.0,0.5,0.0,2.0,1.96,15.428571428571429,2.5714285714285716,0.0,5,0,6.666666666666667,3.6666666666666665,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2.0,2.1759999999999997,15.285714285714286,4.714285714285714,1.0,10,0,5.714285714285714,2.857142857142857,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,3.6666666666666665,1.888,12.051020408163266,5.806122448979592,1.5714285714285714,76,0,4.944444444444445,1.8888888888888888,0.9444444444444444,0.4166666666666667,0.1388888888888889,0.1388888888888889,0.027777777777777776,2.391304347826087,0.9831578947368421,10.756326530612245,8.218985776128633,3.493778602350031
18,New York Knicks,NY,5289900,Mohamed Diawara,Forward,51,21,81.0,225.0,0,Active,https://a.espncdn.com/i/headshots/nba/players/full/5289900.png,,1,3,0,8.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.0,13.5,9.0,5,0,8.5,0.0,1.5,1.0,0.5,0.0,0.0,2.0,0.8,0.0,6.75,4.5,10,0,7.8,1.4,1.8,1.0,0.6,0.2,0.0,5.5,1.3,5.7,6.9,3.9,97,7,9.04,3.3733333333333335,1.3733333333333333,0.7866666666666666,0.44,0.24,0.08,5.714285714285714,2.7789690721649483,11.799159823082963,5.253913658002364,2.95562741160399
18,New York Knicks,NY,3062679,Josh Hart,Guard,3,31,77.0,215.0,8,Active,https://a.espncdn.com/i/headshots/nba/players/full/3062679.png,,1,3,3,30.666666666666668,14.666666666666666,8.0,6.0,2.3333333333333335,2.6666666666666665,0.0,13.666666666666666,15.586666666666666,16.56883116883117,10.04025974025974,7.259740259740259,5,5,30.4,14.8,8.0,4.6,2.0,2.0,0.2,17.75,14.416,17.181343195180794,9.884445054389436,5.5331522759776375,10,10,31.9,12.2,7.6,4.4,2.2,1.7,0.2,17.22222222222222,13.016,14.134121481040282,8.879308774280966,5.1049211263338075,81,67,30.703703703703702,11.88888888888889,7.592592592592593,4.7407407407407405,1.9506172839506173,1.2592592592592593,0.24691358024691357,13.764705882352942,11.89432098765432,13.996808762749856,8.97495322722179,5.531716556756392
18,New York Knicks,NY,4871141,Ariel Hukporti,Center,55,24,84.0,246.0,1,Active,https://a.espncdn.com/i/headshots/nba/players/full/4871141.png,,1,3,0,8.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,0.3333333333333333,9.0,22.5,4.5,5,0,12.0,3.5,4.5,1.0,0.5,0.5,0.0,2.0,1.7280000000000002,10.125,15.75,3.375,10,0,9.428571428571429,2.4285714285714284,4.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,8.666666666666666,2.06,7.160564225690275,16.283913565426168,0.9642857142857143,95,5,9.11111111111111,2.126984126984127,3.015873015873016,0.49206349206349204,0.5873015873015873,0.19047619047619047,0.49206349206349204,4.888888888888889,1.5696842105263158,7.914785792405214,14.06760004426451,1.5535869810413991
18,New York Knicks,NY,4395623,Trey Jemison III,Forward,50,26,82.0,270.0,2,Active,https://a.espncdn.com/i/headshots/nba/players/full/4395623.png,,1,3,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,2.3333333333333335,4.0,2.0,2.0,5,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,1.4,4.0,2.0,2.0,10,0,10.5,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.0,0.0,0.5,0.7,4.0,2.0,2.0,33,0,6.3076923076923075,0.9285714285714286,1.2857142857142858,0.35714285714285715,0.7142857142857143,0.07142857142857142,0.14285714285714285,0.875,0.6193939393939393,4.0,11.683333333333332,1.5833333333333333
18,New York Knicks,NY,4702159,Dillon Jones,Forward,33,24,77.0,235.0,1,Active,https://a.espncdn.com/i/headshots/nba/players/full/4702159.png,,1,3,0,12.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,6.0,3.0,0.0,5,0,12.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.6,6.0,3.0,0.0,10,0,7.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,2.0,0.4,3.0,1.5,0.0,18,0,5.571428571428571,1.125,0.875,0.5,0.0,0.375,0.0,2.5,0.5977777777777777,7.653061224489796,5.326530612244897,3.7551020408163263
18,New York Knicks,NY,4433225,Tyler Kolek,Guard,13,25,74.0,195.0,1,Active,https://a.espncdn.com/i/headshots/nba/players/full/4433225.png,,1,3,0,4.5,4.0,0.5,0.5,0.0,0.0,0.0,2.0,2.3333333333333335,18.0,2.25,2.25,5,0,7.333333333333333,4.0,1.3333333333333333,1.0,0.3333333333333333,0.0,0.0,2.0,2.6,15.692307692307693,4.269230769230769,3.3461538461538463,10,0,7.0,3.7142857142857144,0.8571428571428571,1.7142857142857142,0.42857142857142855,0.0,0.0,4.0,2.788,13.410989010989011,3.972527472527472,8.205494505494505,94,1,11.295774647887324,4.450704225352113,1.5352112676056338,2.6338028169014085,0.8309859154929577,0.30985915492957744,0.07042253521126761,7.214285714285714,3.74,13.93001445717897,4.330368832076308,8.23081565303911
18,New York Knicks,NY,4431823,Miles McBride,Guard,2,25,74.0,195.0,4,Active,https://a.espncdn.com/i/headshots/nba/players/full/4431823.png,,1,3,0,15.0,7.0,2.0,1.6666666666666667,0.0,1.0,0.3333333333333333,13.0,6.293333333333333,16.33613445378151,4.840336134453782,3.9831932773109244,5,1,18.2,9.2,2.4,1.2,0.0,0.8,0.2,16.0,6.327999999999999,16.008577223993047,4.744363952477543,2.8134453781512603,10,2,17.9,6.4,1.7,1.2,0.2,0.6,0.3,16.0,5.852,12.084288611996524,3.4436105476673426,2.5510084033613447,56,17,24.490909090909092,10.672727272727272,2.1818181818181817,2.2181818181818183,0.7272727272727273,0.7818181818181819,0.21818181818181817,12.135135135135135,9.842857142857143,14.92877675014521,3.339513727779809,3.346196255233685
18,New York Knicks,NY,4411057,Kevin McCullar Jr.,Guard,9,25,78.0,210.0,1,Active,https://a.espncdn.com/i/headshots/nba/players/full/4411057.png,,1,3,0,25.0,7.0,1.0,0.5,0.0,1.0,0.0,0.0,3.6666666666666665,20.16,2.88,1.44,5,0,25.0,7.0,1.0,0.5,0.0,1.0,0.0,0.0,2.2,20.16,2.88,1.44,10,0,10.0,4.0,1.0,0.25,0.25,0.75,0.0,1.0,1.4,14.719999999999999,8.959999999999999,0.48,35,0,7.380952380952381,2.272727272727273,1.2727272727272727,0.9090909090909091,0.5454545454545454,0.4090909090909091,0.0,2.1666666666666665,1.7485714285714287,12.76883295194508,7.059998653923812,5.927700901871046
18,New York Knicks,NY,4351852,Mitchell Robinson,Center,23,28,84.0,240.0,7,Active,https://a.espncdn.com/i/headshots/nba/players/full/4351852.png,Day-To-Day,1,3,0,13.0,4.666666666666667,5.666666666666667,0.0,1.0,0.3333333333333333,0.3333333333333333,14.0,4.88,12.0,14.666666666666666,0.0,5,0,13.8,4.8,5.8,0.2,0.6,0.6,0.2,14.0,5.3839999999999995,11.957142857142857,14.585714285714285,0.5142857142857143,10,0,13.88888888888889,5.0,5.333333333333333,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.5555555555555556,16.333333333333332,4.595999999999999,12.989348370927319,13.532999164578111,0.6190476190476191,75,16,18.62162162162162,5.581081081081081,8.256756756756756,0.7837837837837838,0.6486486486486487,0.8513513513513513,1.0810810810810811,10.8,4.829866666666667,10.842840390944552,15.813073745590993,1.5473068155427825
18,New York Knicks,NY,3914044,Landry Shamet,Guard,44,29,77.0,190.0,7,Active,https://a.espncdn.com/i/headshots/nba/players/full/3914044.png,,1,3,0,20.666666666666668,10.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,16.5,5.3999999999999995,16.105263157894736,3.6285714285714286,2.5488721804511276,5,0,18.0,10.2,1.2,1.0,0.4,0.4,0.0,17.75,5.4399999999999995,21.329468055164647,2.600672268907563,1.5293233082706768,10,0,15.5,7.4,1.0,0.8,0.5,0.4,0.0,13.375,4.796,14.841657104505401,1.9557207498383966,2.2646616541353386,65,12,20.96923076923077,8.538461538461538,1.5846153846153845,1.2461538461538462,0.5846153846153846,0.5384615384615384,0.13846153846153847,12.205128205128204,7.483076923076924,13.83537882522522,2.519806602895603,2.3764801348420233
18,New York Knicks,NY,4610139,Jeremy Sochan,Forward,20,23,80.0,230.0,3,Active,https://a.espncdn.com/i/headshots/nba/players/full/4610139.png,,1,3,0,,,,,,,,,0.0,,,,5,0,9.0,5.0,2.0,2.0,1.0,0.0,1.0,,0.752,20.0,8.0,8.0,10,0,4.4,4.0,1.0,0.4,0.2,0.2,0.2,1.0,1.252,35.714285714285715,11.2,1.6,83,0,10.040816326530612,3.63265306122449,2.2857142857142856,0.8571428571428571,0.4489795918367347,0.3673469387755102,0.16326530612244897,4.9523809523809526,2.0959036144578316,13.35900170605531,8.955700072671208,2.154638314866406
18,New York Knicks,NY,3136195,Karl-Anthony Towns,Center,32,30,84.0,248.0,10,Active,https://a.espncdn.com/i/headshots/nba/players/full/3136195.png,,1,3,3,32.666666666666664,16.666666666666668,11.666666666666666,3.6666666666666665,0.6666666666666666,1.6666666666666667,1.0,22.0,12.213333333333333,19.102564102564102,13.461538461538462,4.051282051282051,5,5,31.6,16.0,10.4,5.2,2.2,1.2,1.2,20.4,13.856,19.92153846153846,11.856923076923076,6.930769230769231,10,10,29.3,15.3,10.5,6.2,2.4,1.2,1.2,16.8,13.216000000000003,20.03210299504417,12.899971988795519,8.368957121310064,92,90,30.822222222222223,19.522222222222222,11.644444444444444,3.433333333333333,2.511111111111111,0.9333333333333333,0.6555555555555556,12.318181818181818,17.609565217391307,22.919294491353703,13.655344901592157,4.1459332493526615
